chembl_id	chembl_id	MIN(pp.accession)	MIN(pp.description)	MIN(do.source_domain_id)	MIN(act.standard_value)	AVG(act.standard_value)	MAX(act.standard_value)	MIN(ms.synonyms)	MIN(canonical_smiles)	MIN(pp.organism)	MIN(td.target_type)
CHEMBL3640	CHEMBL462376	P9WNG3	3-oxoacyl-[acyl-carrier-protein] synthase 3	PF08541	31.400000000000000000000000000000	31.400000000000000000000000000000	31.400000000000000000000000000000	NULL	CC(=O)Nc1ccc(cc1)S(=O)(=O)c2cc(O)ccc2O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL3640	CHEMBL462553	P9WNG3	3-oxoacyl-[acyl-carrier-protein] synthase 3	PF08541	138.100000000000000000000000000000	138.100000000000000000000000000000	138.100000000000000000000000000000	2-Tosylnaphthalene	Cc1ccc(cc1)S(=O)(=O)c2ccc3ccccc3c2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL3640	CHEMBL491752	P9WNG3	3-oxoacyl-[acyl-carrier-protein] synthase 3	PF08541	3.530000000000000000000000000000	3.530000000000000000000000000000	3.530000000000000000000000000000	NULL	CS(=O)(=O)c1cc(O)c2ccccc2c1O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL3640	CHEMBL501551	P9WNG3	3-oxoacyl-[acyl-carrier-protein] synthase 3	PF08541	112.000000000000000000000000000000	112.000000000000000000000000000000	112.000000000000000000000000000000	NULL	Cc1ccc(SC2=CC(=O)c3ccccc3C2=O)cc1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL3640	CHEMBL509952	P9WNG3	3-oxoacyl-[acyl-carrier-protein] synthase 3	PF08541	0.610000000000000000000000000000	0.610000000000000000000000000000	0.610000000000000000000000000000	NULL	Cc1ccc(cc1)S(=O)(=O)c2cc(O)c3ccccc3c2O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL3640	CHEMBL512926	P9WNG3	3-oxoacyl-[acyl-carrier-protein] synthase 3	PF08541	3.760000000000000000000000000000	3.760000000000000000000000000000	3.760000000000000000000000000000	NULL	CC(=O)Nc1ccc(cc1)S(=O)(=O)c2cc(O)c3ccccc3c2O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL3703	CHEMBL311443	O53430	Mycothiol S-conjugate amidase	PB014083	1000.000000000000000000000000000000	1000.000000000000000000000000000000	1000.000000000000000000000000000000	NULL	CC(=O)N[C@H](CS)C(=O)NC1C(O)C(O)C(CO)OC1OC2C(O)C(O)C(O)C(O)C2O	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL3703	CHEMBL79781	O53430	Mycothiol S-conjugate amidase	PB014083	2800.000000000000000000000000000000	2800.000000000000000000000000000000	2800.000000000000000000000000000000	NULL	NCCCOc1c(Br)cc(C\\C(=N/O)\\C(=O)NCCCCC(=N)N)cc1Br	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL3703	CHEMBL82170	O53430	Mycothiol S-conjugate amidase	PB014083	2000.000000000000000000000000000000	2000.000000000000000000000000000000	2000.000000000000000000000000000000	NULL	COC1=C(Br)[C@@H](O)[C@@]2(CC(=NO2)C(=O)NCCc3[nH]c(N)nc3c4cc(O)c5ncc(O)c(O)c5c4O)C=C1Br	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL3703	CHEMBL82570	O53430	Mycothiol S-conjugate amidase	PB014083	1000.000000000000000000000000000000	1000.000000000000000000000000000000	1000.000000000000000000000000000000	Mycothiol bimane	CC(=O)N[C@H](CSCC1=C(C)C(=O)N2N1C(=C(C)C2=O)C)C(=O)NC3C(O)C(O)C(CO)OC3OC4C(O)C(O)C(O)C(O)C4O	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL3703	CHEMBL83747	O53430	Mycothiol S-conjugate amidase	PB014083	2800.000000000000000000000000000000	2800.000000000000000000000000000000	2800.000000000000000000000000000000	NULL	O\\N=C(/Cc1ccc(O)c(Br)c1)\\C(=O)NCCSSCCNC(=O)\\C(=N\\O)\\Cc2ccc(O)c(Br)c2	Mycobacterium tuberculosis H37Rv	SINGLE PROTEIN
CHEMBL4165	CHEMBL1256993	P9WG47	DNA gyrase subunit A	PF00521	2900.000000000000000000000000000000	2900.000000000000000000000000000000	2900.000000000000000000000000000000	ACH-702	COc1c(N2CC[C@H](C2)C(C)(C)N)c(F)cc3C(=O)C4=C(SNC4=O)N(C5CC5)c13	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4165	CHEMBL31	P9WG47	DNA gyrase subunit A	PF00521	9400.000000000000000000000000000000	9400.000000000000000000000000000000	9400.000000000000000000000000000000	AM-1155	COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4165	CHEMBL32	P9WG47	DNA gyrase subunit A	PF00521	9200.000000000000000000000000000000	9200.000000000000000000000000000000	9200.000000000000000000000000000000	Avelox	COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc4C(=O)C(=CN(C5CC5)c14)C(=O)O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4213	CHEMBL1651196	P9WN95	Cell division protein FtsZ	PF00091	6210.000000000000000000000000000000	6210.000000000000000000000000000000	6210.000000000000000000000000000000	NULL	CCN(CC)c1cc2[nH]c(nc2cc1NC(=O)c3ccccc3)C4CCCCC4	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4213	CHEMBL1651202	P9WN95	Cell division protein FtsZ	PF00091	7690.000000000000000000000000000000	7690.000000000000000000000000000000	7690.000000000000000000000000000000	NULL	CCCCOC(=O)Nc1cc2nc([nH]c2cc1N(CC)CC)C3CCCCC3	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1164991	P96830	Uncharacterized protein	PF13348	440.000000000000000000000000000000	440.000000000000000000000000000000	440.000000000000000000000000000000	NULL	NC1=S2C=CC(=C2C(=O)C1=O)S(=O)(=O)N	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1230587	P96830	Uncharacterized protein	PF13348	440.000000000000000000000000000000	440.000000000000000000000000000000	440.000000000000000000000000000000	NULL	OC(=O)C(=O)N(Cc1cccc(Cl)c1)Cc2ccc(s2)S(=O)(=O)NCCC(c3ccccc3)c4ccccc4	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1765361	P96830	Uncharacterized protein	PF13348	1130.000000000000000000000000000000	1130.000000000000000000000000000000	1130.000000000000000000000000000000	NULL	OC(=O)[C@@H]1Cc2c([C@H]3C=C(Cl)C[C@H](N13)c4ccc(Br)cc4)n(C(=O)c5cccc(F)c5F)c6ccccc26	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1765362	P96830	Uncharacterized protein	PF13348	220.000000000000000000000000000000	220.000000000000000000000000000000	220.000000000000000000000000000000	NULL	OC(=O)c1cc(on1)c2ccc(cc2C3CCCCC3)c4ccc(F)c(c4)C(F)(F)F	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1765363	P96830	Uncharacterized protein	PF13348	150.000000000000000000000000000000	395.000000000000000000000000000000	640.000000000000000000000000000000	NULL	Cc1cc(F)ccc1S(=O)(=O)NCCCCCCn2cc(COc3ccc(c4onc(c4)C(=O)O)c(c3)C5CCCCC5)nn2	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1765364	P96830	Uncharacterized protein	PF13348	7000.000000000000000000000000000000	7000.000000000000000000000000000000	7000.000000000000000000000000000000	NULL	COC(=O)C1C[C@@H]2N(CC3=C(Cl)c4cc(F)ccc4OC3)[C@@H](Cc5[nH]c6ccccc6c25)C1=O	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1765365	P96830	Uncharacterized protein	PF13348	9600.000000000000000000000000000000	9600.000000000000000000000000000000	9600.000000000000000000000000000000	NULL	COC(=O)C1C[C@@H]2N(Cc3ccccc3O)[C@@H](Cc4[nH]c5ccccc5c24)C1=O	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1765366	P96830	Uncharacterized protein	PF13348	250.000000000000000000000000000000	285.000000000000000000000000000000	320.000000000000000000000000000000	NULL	[O-][N+](=O)c1ccc2N(Cc3cccc(F)c3)C(=O)[C@@]4(N(C(=O)CS4(=O)=O)c5ccc(F)c(F)c5)c2c1	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1765367	P96830	Uncharacterized protein	PF13348	1260.000000000000000000000000000000	1260.000000000000000000000000000000	1260.000000000000000000000000000000	NULL	OC(=O)c1cc2c(c3cn(CC(=O)Nc4ccc(cc4)N5CCOCC5)nn3)c(oc2cc1O)c6ccccc6	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1773168	P96830	Uncharacterized protein	PF13348	1100.000000000000000000000000000000	1250.000000000000000000000000000000	1400.000000000000000000000000000000	NULL	CCCCc1ccc(NS(=O)(=O)c2ccc3NC(=O)c4cccc2c34)cc1	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL1773180	P96830	Uncharacterized protein	PF13348	3200.000000000000000000000000000000	4975.000000000000000000000000000000	6300.000000000000000000000000000000	NULL	COc1ccc(cc1)N2CCN(CC2)C(C(C)NC(=O)C(=O)NCc3occc3)c4cccs4	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL178884	P96830	Uncharacterized protein	PF13348	430.000000000000000000000000000000	430.000000000000000000000000000000	430.000000000000000000000000000000	NULL	Cc1c(Cc2ccccc2)c3cc(ccc3n1C(=O)c4ccc(cc4)c5ccccc5)S(=O)(=O)O	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL200475	P96830	Uncharacterized protein	PF13348	7500.000000000000000000000000000000	7500.000000000000000000000000000000	7500.000000000000000000000000000000	NULL	CC(C)CC(C(=O)NC(CC(=O)O)c1ccccc1)c2ccc(OCc3cccc4c(cc(C(=O)c5ccccc5)n34)C#N)cc2	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL2216811	P96830	Uncharacterized protein	PF13348	1100.000000000000000000000000000000	1100.000000000000000000000000000000	1100.000000000000000000000000000000	NULL	[O-][N+](=O)c1ccc2N(Cc3ccc(Br)cc3)C(=O)C4(N(C(=O)CS4(=O)=O)c5ccc(F)c(F)c5)c2c1	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL368885	P96830	Uncharacterized protein	PF13348	360.000000000000000000000000000000	360.000000000000000000000000000000	360.000000000000000000000000000000	NULL	OS(=O)(=O)c1ccc2c(c1)c3CSCCc3n2C(=O)c4ccc(cc4)c5ccccc5	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL409618	P96830	Uncharacterized protein	PF13348	7300.000000000000000000000000000000	7300.000000000000000000000000000000	7300.000000000000000000000000000000	NULL	CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc3c[nH]c4ccccc34)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)[C@@H](C)CC)C(=O)O	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4540	CHEMBL439324	P96830	Uncharacterized protein	PF13348	8000.000000000000000000000000000000	8000.000000000000000000000000000000	8000.000000000000000000000000000000	Brunsvicamide C	CC[C@H](C)[C@H](NC(=O)N[C@H]1CCCCNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(=O)c3ccccc3NC(=O)N)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC1=O)C(C)C)C(=O)O	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1079478	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	6000.000000000000000000000000000000	6000.000000000000000000000000000000	6000.000000000000000000000000000000	NULL	OP(=O)(O)C(F)(F)c1ccc(cc1)C(=O)Nc2ccc(Cl)c(c2)C(F)(F)F	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1079479	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	4900.000000000000000000000000000000	4900.000000000000000000000000000000	4900.000000000000000000000000000000	NULL	OP(=O)(O)C(F)(F)c1ccc(cc1)C(=O)Nc2ccc(Br)c(c2)C(F)(F)F	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1081578	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	3300.000000000000000000000000000000	3300.000000000000000000000000000000	3300.000000000000000000000000000000	NULL	OP(=O)(O)C(F)(F)c1ccc(cc1)C(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1081579	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	1400.000000000000000000000000000000	1400.000000000000000000000000000000	1400.000000000000000000000000000000	NULL	OP(=O)(O)C(F)(F)c1ccc(cc1)C(=O)Nc2cc(c(Br)c(c2)C(F)(F)F)C(F)(F)F	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1081956	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	3100.000000000000000000000000000000	3100.000000000000000000000000000000	3100.000000000000000000000000000000	NULL	OP(=O)(O)C(F)(F)c1ccc(NC(=O)Nc2cc(cc(c2)C(F)(F)F)C(F)(F)F)cc1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1289670	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	8000.000000000000000000000000000000	8000.000000000000000000000000000000	8000.000000000000000000000000000000	NULL	Oc1ccc(C[C@@H]2NC(=O)[C@H](CNC(=O)CNC2=O)[C@@H](Nc3ccccc3)c4ccccc4)cc1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1765359	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	900.000000000000000000000000000000	900.000000000000000000000000000000	900.000000000000000000000000000000	NULL	C\\C(=C\\1/C=CC=N1)\\c2oc(cc2)c3ccc[nH]3	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1765360	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	1600.000000000000000000000000000000	1600.000000000000000000000000000000	1600.000000000000000000000000000000	NULL	Cc1ccc(C)n1c2ccc(O)cc2C(=O)O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL1945189	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	8800.000000000000000000000000000000	8800.000000000000000000000000000000	8800.000000000000000000000000000000	Roseofilin	COc1cc(oc1C2=C3N=C4CCCCCCCC[C@@H]2[C@@H](C(C)C)C3=C4)c5[nH]ccc5Cl	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL275787	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	8800.000000000000000000000000000000	8800.000000000000000000000000000000	8800.000000000000000000000000000000	Prodigiosin	CCCCCC1=C\\C(=C\\c2[nH]c(cc2OC)c3ccc[nH]3)\\N=C1C	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4542	CHEMBL441861	P9WIA1	Probable low molecular weight protein-tyrosine-phosphatase	PF01451	5400.000000000000000000000000000000	7400.000000000000000000000000000000	8400.000000000000000000000000000000	NULL	COc1ccc(OC)c(c1)C(=O)\\C=C\\c2ccc3ccccc3c2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4543	CHEMBL399043	P9WQD7	3-oxoacyl-[acyl-carrier-protein] synthase 2	PF00109	6000.000000000000000000000000000000	6000.000000000000000000000000000000	6000.000000000000000000000000000000	(5R)-Thiolactomycin	C\\C(=C/[C@@]1(C)SC(=O)C(=C1O)C)\\C=C	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4544	CHEMBL2204380	P9WQD9	3-oxoacyl-[acyl-carrier-protein] synthase 1	PF00109	3800.000000000000000000000000000000	3800.000000000000000000000000000000	3800.000000000000000000000000000000	Pseudopyronines B	CCCCCCCC1=CC(=C(CCCCCC)C(=O)O1)O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4624	CHEMBL118252	P9WQN9	Diacylglycerol acyltransferase/mycolyltransferase Ag85C	PF00756	1300.000000000000000000000000000000	1305.000000000000000000000000000000	1310.000000000000000000000000000000	NULL	CCCCCCCP(=O)(OCC)OCN1C(=O)c2ccccc2C1=O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4624	CHEMBL118593	P9WQN9	Diacylglycerol acyltransferase/mycolyltransferase Ag85C	PF00756	2010.000000000000000000000000000000	2010.000000000000000000000000000000	2010.000000000000000000000000000000	NULL	CCCCP(=O)(OCC)OCc1cccc(Oc2ccccc2)c1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4624	CHEMBL119521	P9WQN9	Diacylglycerol acyltransferase/mycolyltransferase Ag85C	PF00756	3560.000000000000000000000000000000	3560.000000000000000000000000000000	3560.000000000000000000000000000000	Hexyl-Phosphonic Acid Monoethyl Ester	CCCCCCP(=O)(O)OCC	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4624	CHEMBL227546	P9WQN9	Diacylglycerol acyltransferase/mycolyltransferase Ag85C	PF00756	2000.000000000000000000000000000000	2000.000000000000000000000000000000	2000.000000000000000000000000000000	Ethyl 3-Phenoxybenzyl Butylphosphonate	CCCCP(=O)(OCC)OCc1ccccc1Oc2ccccc2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4624	CHEMBL325304	P9WQN9	Diacylglycerol acyltransferase/mycolyltransferase Ag85C	PF00756	1060.000000000000000000000000000000	1080.000000000000000000000000000000	1100.000000000000000000000000000000	Heptyl-Phosphonic Acid Monoethyl Ester	CCCCCCCP(=O)(O)OCC	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4624	CHEMBL326268	P9WQN9	Diacylglycerol acyltransferase/mycolyltransferase Ag85C	PF00756	1470.000000000000000000000000000000	1470.000000000000000000000000000000	1470.000000000000000000000000000000	NULL	CCCCCCCP(=O)(O)OCCN1C(=O)c2ccccc2C1=O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL4624	CHEMBL418868	P9WQN9	Diacylglycerol acyltransferase/mycolyltransferase Ag85C	PF00756	4390.000000000000000000000000000000	4390.000000000000000000000000000000	4390.000000000000000000000000000000	NULL	CCCCCCP(=O)(O)OCCN1C(=O)c2ccccc2C1=O	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL104	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	200.000000000000000000000000000000	200.000000000000000000000000000000	200.000000000000000000000000000000	BAY-5097	Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL14145	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	1300.000000000000000000000000000000	1300.000000000000000000000000000000	1300.000000000000000000000000000000	4-Phenylimidazole	c1ccc(cc1)c2cnc[nH]2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL183282	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	5000.000000000000000000000000000000	5000.000000000000000000000000000000	5000.000000000000000000000000000000	NULL	Nc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL455684	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	5000.000000000000000000000000000000	5000.000000000000000000000000000000	5000.000000000000000000000000000000	NULL	NCC(=O)N1c2ccccc2Sc3ccccc13	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL489925	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	5000.000000000000000000000000000000	5000.000000000000000000000000000000	5000.000000000000000000000000000000	NULL	O=C(Nc1ccncc1)C(NS(=O)(=O)c2cccc3nsnc23)c4ccccc4	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL490941	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	5000.000000000000000000000000000000	5000.000000000000000000000000000000	5000.000000000000000000000000000000	NULL	O=C(Nc1ccncc1)C2(CCOCC2)c3ccccc3	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL491289	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	5000.000000000000000000000000000000	5000.000000000000000000000000000000	5000.000000000000000000000000000000	NULL	COc1ccccc1C(CCN)c2occc2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL507264	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	5000.000000000000000000000000000000	5000.000000000000000000000000000000	5000.000000000000000000000000000000	NULL	CCC(C(=O)Nc1ccncc1)c2ccccc2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL521787	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	5000.000000000000000000000000000000	5000.000000000000000000000000000000	5000.000000000000000000000000000000	NULL	CCC1(C)CC(CCN)(CCO1)c2ccc(OC)cc2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL808	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	200.000000000000000000000000000000	200.000000000000000000000000000000	200.000000000000000000000000000000	Econazole	Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5090	CHEMBL91	P9WPP9	Lanosterol 14-alpha demethylase	PF00067	200.000000000000000000000000000000	200.000000000000000000000000000000	200.000000000000000000000000000000	Conofite	Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)c(Cl)c1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5091	CHEMBL2104121	P9WNS3	1-deoxy-D-xylulose-5-phosphate synthase	PF02779	3100.000000000000000000000000000000	3100.000000000000000000000000000000	3100.000000000000000000000000000000	Co-Carboxylase	[Cl-].Cc1ncc(C[n+]2csc(CCOP(=O)(O)OP(=O)(O)O)c2C)c(N)n1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5091	CHEMBL3305928	P9WNS3	1-deoxy-D-xylulose-5-phosphate synthase	PF02779	4000.000000000000000000000000000000	4000.000000000000000000000000000000	4000.000000000000000000000000000000	NULL	CCCCOP(=O)(O)C(=O)C	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5629	CHEMBL2048318	P9WPP1	Steroid C26-monooxygenase	PB000571	250.000000000000000000000000000000	250.000000000000000000000000000000	250.000000000000000000000000000000	Cholesta-5,25-dienol	C[C@H](CCCC(=C)C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5629	CHEMBL2048319	P9WPP1	Steroid C26-monooxygenase	PB000571	450.000000000000000000000000000000	450.000000000000000000000000000000	450.000000000000000000000000000000	NULL	CC=C(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5630	CHEMBL1615245	P9WNS1	1-deoxy-D-xylulose 5-phosphate reductoisomerase	PF02670	1600.000000000000000000000000000000	1600.000000000000000000000000000000	1600.000000000000000000000000000000	Pyridin-2-ylmethylphosphonic acid	OP(=O)(O)Cc1ccccn1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5630	CHEMBL1615246	P9WNS1	1-deoxy-D-xylulose 5-phosphate reductoisomerase	PF02670	3200.000000000000000000000000000000	3200.000000000000000000000000000000	3200.000000000000000000000000000000	NULL	OP(=O)(O)Cc1ccc(cn1)c2ccccc2	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5630	CHEMBL1615247	P9WNS1	1-deoxy-D-xylulose 5-phosphate reductoisomerase	PF02670	6900.000000000000000000000000000000	6900.000000000000000000000000000000	6900.000000000000000000000000000000	Quinolin-2-ylmethylphosphonic acid	OP(=O)(O)Cc1ccc2ccccc2n1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
CHEMBL5630	CHEMBL1651840	P9WNS1	1-deoxy-D-xylulose 5-phosphate reductoisomerase	PF02670	6800.000000000000000000000000000000	6800.000000000000000000000000000000	6800.000000000000000000000000000000	Pyridin-4-ylmethylphosphonic acid	OP(=O)(O)Cc1ccncc1	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	SINGLE PROTEIN
