atomtype,cuttoff,cliques,distance,metric,code,class,auc
CA_ACC_DON_GRE,2,5,6,GO,1D7C,HEM,0.510807291667
CA_ACC_DON_GRE,2,5,6,aaScore08,1D7C,HEM,0.703385416667
CA_ACC_DON_GRE,2,5,6,aaScore05,1D7C,HEM,0.68046875
CA_ACC_DON_GRE,2,5,6,SrelScore08,1D7C,HEM,0.797916666667
CA_ACC_DON_GRE,2,5,6,SrelScore05,1D7C,HEM,0.777734375
CA_ACC_DON_GRE,2,5,6,SOScore08,1D7C,HEM,0.552213541667
CA_ACC_DON_GRE,2,5,6,SOScore05,1D7C,HEM,0.556901041667
CA_ACC_DON_GRE,2,5,6,RMSD,1SOX,HEM,0.372395833333
CA_ACC_DON_GRE,2,5,6,SO,1SOX,HEM,0.670833333333
CA_ACC_DON_GRE,2,5,6,Srel,1SOX,HEM,0.839583333333
CA_ACC_DON_GRE,2,5,6,Tanimoto,1SOX,HEM,0.839583333333
CA_ACC_DON_GRE,2,5,6,GO,1SOX,HEM,0.714322916667
CA_ACC_DON_GRE,2,5,6,aaScore08,1SOX,HEM,0.598697916667
CA_ACC_DON_GRE,2,5,6,aaScore05,1SOX,HEM,0.500520833333
CA_ACC_DON_GRE,2,5,6,SrelScore08,1SOX,HEM,0.847135416667
CA_ACC_DON_GRE,2,5,6,SrelScore05,1SOX,HEM,0.861979166667
CA_ACC_DON_GRE,2,5,6,SOScore08,1SOX,HEM,0.692057291667
CA_ACC_DON_GRE,2,5,6,SOScore05,1SOX,HEM,0.720963541667
CA_ACC_DON_GRE,2,5,6,RMSD,1PP9,HEM,0.412109375
CA_ACC_DON_GRE,2,5,6,SO,1PP9,HEM,0.6578125
CA_ACC_DON_GRE,2,5,6,Srel,1PP9,HEM,0.895572916667
CA_ACC_DON_GRE,2,5,6,Tanimoto,1PP9,HEM,0.895572916667
CA_ACC_DON_GRE,2,5,6,GO,1PP9,HEM,0.547916666667
CA_ACC_DON_GRE,2,5,6,aaScore08,1PP9,HEM,0.578515625
CA_ACC_DON_GRE,2,5,6,aaScore05,1PP9,HEM,0.539453125
CA_ACC_DON_GRE,2,5,6,SrelScore08,1PP9,HEM,0.894010416667
CA_ACC_DON_GRE,2,5,6,SrelScore05,1PP9,HEM,0.885416666667
CA_ACC_DON_GRE,2,5,6,SOScore08,1PP9,HEM,0.663020833333
CA_ACC_DON_GRE,2,5,6,SOScore05,1PP9,HEM,0.660677083333
CA_ACC_DON_GRE,2,5,6,RMSD,1D0C,HEM,0.293880208333
CA_ACC_DON_GRE,2,5,6,SO,1D0C,HEM,0.582161458333
CA_ACC_DON_GRE,2,5,6,Srel,1D0C,HEM,0.760677083333
CA_ACC_DON_GRE,2,5,6,Tanimoto,1D0C,HEM,0.760677083333
CA_ACC_DON_GRE,2,5,6,GO,1D0C,HEM,0.518619791667
CA_ACC_DON_GRE,2,5,6,aaScore08,1D0C,HEM,0.696354166667
CA_ACC_DON_GRE,2,5,6,aaScore05,1D0C,HEM,0.649479166667
CA_ACC_DON_GRE,2,5,6,SrelScore08,1D0C,HEM,0.757942708333
CA_ACC_DON_GRE,2,5,6,SrelScore05,1D0C,HEM,0.739583333333
CA_ACC_DON_GRE,2,5,6,SOScore08,1D0C,HEM,0.580859375
CA_ACC_DON_GRE,2,5,6,SOScore05,1D0C,HEM,0.575651041667
CA_ACC_DON_GRE,2,5,6,RMSD,1EQG,HEM,0.399348958333
CA_ACC_DON_GRE,2,5,6,SO,1EQG,HEM,0.409114583333
CA_ACC_DON_GRE,2,5,6,Srel,1EQG,HEM,0.728515625
CA_ACC_DON_GRE,2,5,6,Tanimoto,1EQG,HEM,0.728515625
CA_ACC_DON_GRE,2,5,6,GO,1EQG,HEM,0.614713541667
CA_ACC_DON_GRE,2,5,6,aaScore08,1EQG,HEM,0.583203125
CA_ACC_DON_GRE,2,5,6,aaScore05,1EQG,HEM,0.526953125
CA_ACC_DON_GRE,2,5,6,SrelScore08,1EQG,HEM,0.74296875
CA_ACC_DON_GRE,2,5,6,SrelScore05,1EQG,HEM,0.769661458333
CA_ACC_DON_GRE,2,5,6,SOScore08,1EQG,HEM,0.423958333333
CA_ACC_DON_GRE,2,5,6,SOScore05,1EQG,HEM,0.470182291667
CA_ACC_DON_GRE,2,5,6,RMSD,1QHU,HEM,0.23984375
CA_ACC_DON_GRE,2,5,6,SO,1QHU,HEM,0.538541666667
CA_ACC_DON_GRE,2,5,6,Srel,1QHU,HEM,0.708333333333
CA_ACC_DON_GRE,2,5,6,Tanimoto,1QHU,HEM,0.708333333333
CA_ACC_DON_GRE,2,5,6,GO,1QHU,HEM,0.609505208333
CA_ACC_DON_GRE,2,5,6,aaScore08,1QHU,HEM,0.738411458333
CA_ACC_DON_GRE,2,5,6,aaScore05,1QHU,HEM,0.644010416667
CA_ACC_DON_GRE,2,5,6,SrelScore08,1QHU,HEM,0.712890625
CA_ACC_DON_GRE,2,5,6,SrelScore05,1QHU,HEM,0.719010416667
CA_ACC_DON_GRE,2,5,6,SOScore08,1QHU,HEM,0.549609375
CA_ACC_DON_GRE,2,5,6,SOScore05,1QHU,HEM,0.570052083333
CA_ACC_DON_GRE,2,5,6,RMSD,1NAZ,HEM,0.42265625
CA_ACC_DON_GRE,2,5,6,SO,1NAZ,HEM,0.602213541667
CA_ACC_DON_GRE,2,5,6,Srel,1NAZ,HEM,0.84609375
CA_ACC_DON_GRE,2,5,6,Tanimoto,1NAZ,HEM,0.84609375
CA_ACC_DON_GRE,2,5,6,GO,1NAZ,HEM,0.608333333333
CA_ACC_DON_GRE,2,5,6,aaScore08,1NAZ,HEM,0.547916666667
CA_ACC_DON_GRE,2,5,6,aaScore05,1NAZ,HEM,0.506510416667
CA_ACC_DON_GRE,2,5,6,SrelScore08,1NAZ,HEM,0.84609375
CA_ACC_DON_GRE,2,5,6,SrelScore05,1NAZ,HEM,0.836588541667
CA_ACC_DON_GRE,2,5,6,SOScore08,1NAZ,HEM,0.609375
CA_ACC_DON_GRE,2,5,6,SOScore05,1NAZ,HEM,0.616927083333
CA_ACC_DON_GRE,2,5,6,RMSD,1IQC,HEM,0.401041666667
CA_ACC_DON_GRE,2,5,6,SO,1IQC,HEM,0.461979166667
CA_ACC_DON_GRE,2,5,6,Srel,1IQC,HEM,0.802994791667
CA_ACC_DON_GRE,2,5,6,Tanimoto,1IQC,HEM,0.802994791667
CA_ACC_DON_GRE,2,5,6,GO,1IQC,HEM,0.52421875
CA_ACC_DON_GRE,2,5,6,aaScore08,1IQC,HEM,0.601822916667
CA_ACC_DON_GRE,2,5,6,aaScore05,1IQC,HEM,0.584635416667
CA_ACC_DON_GRE,2,5,6,SrelScore08,1IQC,HEM,0.805208333333
CA_ACC_DON_GRE,2,5,6,SrelScore05,1IQC,HEM,0.776692708333
CA_ACC_DON_GRE,2,5,6,SOScore08,1IQC,HEM,0.465234375
CA_ACC_DON_GRE,2,5,6,SOScore05,1IQC,HEM,0.473828125
CA_ACC_DON_GRE,2,5,6,RMSD,1DK0,HEM,0.481380208333
CA_ACC_DON_GRE,2,5,6,SO,1DK0,HEM,0.515494791667
CA_ACC_DON_GRE,2,5,6,Srel,1DK0,HEM,0.639453125
CA_ACC_DON_GRE,2,5,6,Tanimoto,1DK0,HEM,0.639453125
CA_ACC_DON_GRE,2,5,6,GO,1DK0,HEM,0.604947916667
CA_ACC_DON_GRE,2,5,6,aaScore08,1DK0,HEM,0.508463541667
CA_ACC_DON_GRE,2,5,6,aaScore05,1DK0,HEM,0.459765625
CA_ACC_DON_GRE,2,5,6,SrelScore08,1DK0,HEM,0.64609375
CA_ACC_DON_GRE,2,5,6,SrelScore05,1DK0,HEM,0.660026041667
CA_ACC_DON_GRE,2,5,6,SOScore08,1DK0,HEM,0.530598958333
CA_ACC_DON_GRE,2,5,6,SOScore05,1DK0,HEM,0.561197916667
CA_ACC_DON_GRE,2,5,6,RMSD,1AMU,AMP,0.824383802817
CA_ACC_DON_GRE,2,5,6,SO,1AMU,AMP,0.612896126761
CA_ACC_DON_GRE,2,5,6,Srel,1AMU,AMP,0.730193661972
CA_ACC_DON_GRE,2,5,6,Tanimoto,1AMU,AMP,0.730193661972
CA_ACC_DON_GRE,2,5,6,GO,1AMU,AMP,0.356294014085
CA_ACC_DON_GRE,2,5,6,aaScore08,1AMU,AMP,0.187059859155
CA_ACC_DON_GRE,2,5,6,aaScore05,1AMU,AMP,0.231514084507
CA_ACC_DON_GRE,2,5,6,SrelScore08,1AMU,AMP,0.72139084507
CA_ACC_DON_GRE,2,5,6,SrelScore05,1AMU,AMP,0.684639084507
CA_ACC_DON_GRE,2,5,6,SOScore08,1AMU,AMP,0.604093309859
CA_ACC_DON_GRE,2,5,6,SOScore05,1AMU,AMP,0.555677816901
CA_ACC_DON_GRE,2,5,6,RMSD,1JP4,AMP,0.626100352113
CA_ACC_DON_GRE,2,5,6,SO,1JP4,AMP,0.309198943662
CA_ACC_DON_GRE,2,5,6,Srel,1JP4,AMP,0.64238556338
CA_ACC_DON_GRE,2,5,6,Tanimoto,1JP4,AMP,0.64238556338
CA_ACC_DON_GRE,2,5,6,GO,1JP4,AMP,0.480633802817
CA_ACC_DON_GRE,2,5,6,aaScore08,1JP4,AMP,0.378521126761
CA_ACC_DON_GRE,2,5,6,aaScore05,1JP4,AMP,0.397227112676
CA_ACC_DON_GRE,2,5,6,SrelScore08,1JP4,AMP,0.639084507042
CA_ACC_DON_GRE,2,5,6,SrelScore05,1JP4,AMP,0.615096830986
CA_ACC_DON_GRE,2,5,6,SOScore08,1JP4,AMP,0.314040492958
CA_ACC_DON_GRE,2,5,6,SOScore05,1JP4,AMP,0.323723591549
CA_ACC_DON_GRE,2,5,6,RMSD,1C0A,AMP,0.600572183099
CA_ACC_DON_GRE,2,5,6,SO,1C0A,AMP,0.325924295775
CA_ACC_DON_GRE,2,5,6,Srel,1C0A,AMP,0.736795774648
CA_ACC_DON_GRE,2,5,6,Tanimoto,1C0A,AMP,0.736795774648
CA_ACC_DON_GRE,2,5,6,GO,1C0A,AMP,0.355853873239
CA_ACC_DON_GRE,2,5,6,aaScore08,1C0A,AMP,0.422535211268
CA_ACC_DON_GRE,2,5,6,aaScore05,1C0A,AMP,0.491857394366
CA_ACC_DON_GRE,2,5,6,SrelScore08,1C0A,AMP,0.714788732394
CA_ACC_DON_GRE,2,5,6,SrelScore05,1C0A,AMP,0.655589788732
CA_ACC_DON_GRE,2,5,6,SOScore08,1C0A,AMP,0.314700704225
CA_ACC_DON_GRE,2,5,6,SOScore05,1C0A,AMP,0.299735915493
CA_ACC_DON_GRE,2,5,6,RMSD,1CT9,AMP,0.611575704225
CA_ACC_DON_GRE,2,5,6,SO,1CT9,AMP,0.378961267606
CA_ACC_DON_GRE,2,5,6,Srel,1CT9,AMP,0.626320422535
CA_ACC_DON_GRE,2,5,6,Tanimoto,1CT9,AMP,0.626320422535
CA_ACC_DON_GRE,2,5,6,GO,1CT9,AMP,0.588468309859
CA_ACC_DON_GRE,2,5,6,aaScore08,1CT9,AMP,0.365536971831
CA_ACC_DON_GRE,2,5,6,aaScore05,1CT9,AMP,0.353433098592
CA_ACC_DON_GRE,2,5,6,SrelScore08,1CT9,AMP,0.64326584507
CA_ACC_DON_GRE,2,5,6,SrelScore05,1CT9,AMP,0.672095070423
CA_ACC_DON_GRE,2,5,6,SOScore08,1CT9,AMP,0.385563380282
CA_ACC_DON_GRE,2,5,6,SOScore05,1CT9,AMP,0.414392605634
CA_ACC_DON_GRE,2,5,6,RMSD,1KHT,AMP,0.621258802817
CA_ACC_DON_GRE,2,5,6,SO,1KHT,AMP,0.426936619718
CA_ACC_DON_GRE,2,5,6,Srel,1KHT,AMP,0.615757042254
CA_ACC_DON_GRE,2,5,6,Tanimoto,1KHT,AMP,0.615757042254
CA_ACC_DON_GRE,2,5,6,GO,1KHT,AMP,0.428257042254
CA_ACC_DON_GRE,2,5,6,aaScore08,1KHT,AMP,0.38798415493
CA_ACC_DON_GRE,2,5,6,aaScore05,1KHT,AMP,0.435299295775
CA_ACC_DON_GRE,2,5,6,SrelScore08,1KHT,AMP,0.622799295775
CA_ACC_DON_GRE,2,5,6,SrelScore05,1KHT,AMP,0.595950704225
CA_ACC_DON_GRE,2,5,6,SOScore08,1KHT,AMP,0.416593309859
CA_ACC_DON_GRE,2,5,6,SOScore05,1KHT,AMP,0.424075704225
CA_ACC_DON_GRE,2,5,6,RMSD,12AS,AMP,0.475572183099
CA_ACC_DON_GRE,2,5,6,SO,12AS,AMP,0.643926056338
CA_ACC_DON_GRE,2,5,6,Srel,12AS,AMP,0.725572183099
CA_ACC_DON_GRE,2,5,6,Tanimoto,12AS,AMP,0.725572183099
CA_ACC_DON_GRE,2,5,6,GO,12AS,AMP,0.667693661972
CA_ACC_DON_GRE,2,5,6,aaScore08,12AS,AMP,0.494058098592
CA_ACC_DON_GRE,2,5,6,aaScore05,12AS,AMP,0.428477112676
CA_ACC_DON_GRE,2,5,6,SrelScore08,12AS,AMP,0.750220070423
CA_ACC_DON_GRE,2,5,6,SrelScore05,12AS,AMP,0.771126760563
CA_ACC_DON_GRE,2,5,6,SOScore08,12AS,AMP,0.65801056338
CA_ACC_DON_GRE,2,5,6,SOScore05,12AS,AMP,0.68838028169
CA_ACC_DON_GRE,2,5,6,RMSD,8GPB,AMP,0.398767605634
CA_ACC_DON_GRE,2,5,6,SO,8GPB,AMP,0.295334507042
CA_ACC_DON_GRE,2,5,6,Srel,8GPB,AMP,0.691681338028
CA_ACC_DON_GRE,2,5,6,Tanimoto,8GPB,AMP,0.691681338028
CA_ACC_DON_GRE,2,5,6,GO,8GPB,AMP,0.484815140845
CA_ACC_DON_GRE,2,5,6,aaScore08,8GPB,AMP,0.615757042254
CA_ACC_DON_GRE,2,5,6,aaScore05,8GPB,AMP,0.626980633803
CA_ACC_DON_GRE,2,5,6,SrelScore08,8GPB,AMP,0.68573943662
CA_ACC_DON_GRE,2,5,6,SrelScore05,8GPB,AMP,0.684419014085
CA_ACC_DON_GRE,2,5,6,SOScore08,8GPB,AMP,0.293133802817
CA_ACC_DON_GRE,2,5,6,SOScore05,8GPB,AMP,0.291813380282
CA_ACC_DON_GRE,2,5,6,RMSD,1TB7,AMP,0.625
CA_ACC_DON_GRE,2,5,6,SO,1TB7,AMP,0.348591549296
CA_ACC_DON_GRE,2,5,6,Srel,1TB7,AMP,0.675176056338
CA_ACC_DON_GRE,2,5,6,Tanimoto,1TB7,AMP,0.675176056338
CA_ACC_DON_GRE,2,5,6,GO,1TB7,AMP,0.447183098592
CA_ACC_DON_GRE,2,5,6,aaScore08,1TB7,AMP,0.378961267606
CA_ACC_DON_GRE,2,5,6,aaScore05,1TB7,AMP,0.419894366197
CA_ACC_DON_GRE,2,5,6,SrelScore08,1TB7,AMP,0.671214788732
CA_ACC_DON_GRE,2,5,6,SrelScore05,1TB7,AMP,0.651848591549
CA_ACC_DON_GRE,2,5,6,SOScore08,1TB7,AMP,0.347931338028
CA_ACC_DON_GRE,2,5,6,SOScore05,1TB7,AMP,0.361795774648
CA_ACC_DON_GRE,2,5,6,RMSD,1QB8,AMP,0.660431338028
CA_ACC_DON_GRE,2,5,6,SO,1QB8,AMP,0.371478873239
CA_ACC_DON_GRE,2,5,6,Srel,1QB8,AMP,0.601452464789
CA_ACC_DON_GRE,2,5,6,Tanimoto,1QB8,AMP,0.601452464789
CA_ACC_DON_GRE,2,5,6,GO,1QB8,AMP,0.468970070423
CA_ACC_DON_GRE,2,5,6,aaScore08,1QB8,AMP,0.354753521127
CA_ACC_DON_GRE,2,5,6,aaScore05,1QB8,AMP,0.368617957746
CA_ACC_DON_GRE,2,5,6,SrelScore08,1QB8,AMP,0.597711267606
CA_ACC_DON_GRE,2,5,6,SrelScore05,1QB8,AMP,0.604313380282
CA_ACC_DON_GRE,2,5,6,SOScore08,1QB8,AMP,0.370598591549
CA_ACC_DON_GRE,2,5,6,SOScore05,1QB8,AMP,0.381161971831
CA_ACC_DON_GRE,2,5,6,RMSD,1JQI,FAD,0.322420634921
CA_ACC_DON_GRE,2,5,6,SO,1JQI,FAD,0.0678571428571
CA_ACC_DON_GRE,2,5,6,Srel,1JQI,FAD,0.685714285714
CA_ACC_DON_GRE,2,5,6,Tanimoto,1JQI,FAD,0.685714285714
CA_ACC_DON_GRE,2,5,6,GO,1JQI,FAD,0.549801587302
CA_ACC_DON_GRE,2,5,6,aaScore08,1JQI,FAD,0.665079365079
CA_ACC_DON_GRE,2,5,6,aaScore05,1JQI,FAD,0.616468253968
CA_ACC_DON_GRE,2,5,6,SrelScore08,1JQI,FAD,0.695436507937
CA_ACC_DON_GRE,2,5,6,SrelScore05,1JQI,FAD,0.699206349206
CA_ACC_DON_GRE,2,5,6,SOScore08,1JQI,FAD,0.0654761904762
CA_ACC_DON_GRE,2,5,6,SOScore05,1JQI,FAD,0.0785714285714
CA_ACC_DON_GRE,2,5,6,RMSD,1H69,FAD,0.389682539683
CA_ACC_DON_GRE,2,5,6,SO,1H69,FAD,0.361507936508
CA_ACC_DON_GRE,2,5,6,Srel,1H69,FAD,0.701587301587
CA_ACC_DON_GRE,2,5,6,Tanimoto,1H69,FAD,0.701587301587
CA_ACC_DON_GRE,2,5,6,GO,1H69,FAD,0.449603174603
CA_ACC_DON_GRE,2,5,6,aaScore08,1H69,FAD,0.614285714286
CA_ACC_DON_GRE,2,5,6,aaScore05,1H69,FAD,0.599206349206
CA_ACC_DON_GRE,2,5,6,SrelScore08,1H69,FAD,0.69126984127
CA_ACC_DON_GRE,2,5,6,SrelScore05,1H69,FAD,0.651984126984
CA_ACC_DON_GRE,2,5,6,SOScore08,1H69,FAD,0.355555555556
CA_ACC_DON_GRE,2,5,6,SOScore05,1H69,FAD,0.347619047619
CA_ACC_DON_GRE,2,5,6,RMSD,1HSK,FAD,0.259325396825
CA_ACC_DON_GRE,2,5,6,SO,1HSK,FAD,0.204563492063
CA_ACC_DON_GRE,2,5,6,Srel,1HSK,FAD,0.620833333333
CA_ACC_DON_GRE,2,5,6,Tanimoto,1HSK,FAD,0.620833333333
CA_ACC_DON_GRE,2,5,6,GO,1HSK,FAD,0.507142857143
CA_ACC_DON_GRE,2,5,6,aaScore08,1HSK,FAD,0.739682539683
CA_ACC_DON_GRE,2,5,6,aaScore05,1HSK,FAD,0.706349206349
CA_ACC_DON_GRE,2,5,6,SrelScore08,1HSK,FAD,0.620238095238
CA_ACC_DON_GRE,2,5,6,SrelScore05,1HSK,FAD,0.611111111111
CA_ACC_DON_GRE,2,5,6,SOScore08,1HSK,FAD,0.200396825397
CA_ACC_DON_GRE,2,5,6,SOScore05,1HSK,FAD,0.2
CA_ACC_DON_GRE,2,5,6,RMSD,1E8G,FAD,0.325595238095
CA_ACC_DON_GRE,2,5,6,SO,1E8G,FAD,0.180158730159
CA_ACC_DON_GRE,2,5,6,Srel,1E8G,FAD,0.75873015873
CA_ACC_DON_GRE,2,5,6,Tanimoto,1E8G,FAD,0.75873015873
CA_ACC_DON_GRE,2,5,6,GO,1E8G,FAD,0.483531746032
CA_ACC_DON_GRE,2,5,6,aaScore08,1E8G,FAD,0.664484126984
CA_ACC_DON_GRE,2,5,6,aaScore05,1E8G,FAD,0.617658730159
CA_ACC_DON_GRE,2,5,6,SrelScore08,1E8G,FAD,0.753174603175
CA_ACC_DON_GRE,2,5,6,SrelScore05,1E8G,FAD,0.723412698413
CA_ACC_DON_GRE,2,5,6,SOScore08,1E8G,FAD,0.174603174603
CA_ACC_DON_GRE,2,5,6,SOScore05,1E8G,FAD,0.182936507937
CA_ACC_DON_GRE,2,5,6,RMSD,1POX,FAD,0.372619047619
CA_ACC_DON_GRE,2,5,6,SO,1POX,FAD,0.18373015873
CA_ACC_DON_GRE,2,5,6,Srel,1POX,FAD,0.732142857143
CA_ACC_DON_GRE,2,5,6,Tanimoto,1POX,FAD,0.732142857143
CA_ACC_DON_GRE,2,5,6,GO,1POX,FAD,0.590079365079
CA_ACC_DON_GRE,2,5,6,aaScore08,1POX,FAD,0.619642857143
CA_ACC_DON_GRE,2,5,6,aaScore05,1POX,FAD,0.540674603175
CA_ACC_DON_GRE,2,5,6,SrelScore08,1POX,FAD,0.746031746032
CA_ACC_DON_GRE,2,5,6,SrelScore05,1POX,FAD,0.747420634921
CA_ACC_DON_GRE,2,5,6,SOScore08,1POX,FAD,0.187301587302
CA_ACC_DON_GRE,2,5,6,SOScore05,1POX,FAD,0.223015873016
CA_ACC_DON_GRE,2,5,6,RMSD,3GRS,FAD,0.350396825397
CA_ACC_DON_GRE,2,5,6,SO,3GRS,FAD,0.288888888889
CA_ACC_DON_GRE,2,5,6,Srel,3GRS,FAD,0.775
CA_ACC_DON_GRE,2,5,6,Tanimoto,3GRS,FAD,0.775
CA_ACC_DON_GRE,2,5,6,GO,3GRS,FAD,0.42619047619
CA_ACC_DON_GRE,2,5,6,aaScore08,3GRS,FAD,0.655555555556
CA_ACC_DON_GRE,2,5,6,aaScore05,3GRS,FAD,0.661111111111
CA_ACC_DON_GRE,2,5,6,SrelScore08,3GRS,FAD,0.764285714286
CA_ACC_DON_GRE,2,5,6,SrelScore05,3GRS,FAD,0.7375
CA_ACC_DON_GRE,2,5,6,SOScore08,3GRS,FAD,0.287301587302
CA_ACC_DON_GRE,2,5,6,SOScore05,3GRS,FAD,0.29126984127
CA_ACC_DON_GRE,2,5,6,RMSD,1EVI,FAD,0.421825396825
CA_ACC_DON_GRE,2,5,6,SO,1EVI,FAD,0.204761904762
CA_ACC_DON_GRE,2,5,6,Srel,1EVI,FAD,0.758333333333
CA_ACC_DON_GRE,2,5,6,Tanimoto,1EVI,FAD,0.758333333333
CA_ACC_DON_GRE,2,5,6,GO,1EVI,FAD,0.309126984127
CA_ACC_DON_GRE,2,5,6,aaScore08,1EVI,FAD,0.603571428571
CA_ACC_DON_GRE,2,5,6,aaScore05,1EVI,FAD,0.651984126984
CA_ACC_DON_GRE,2,5,6,SrelScore08,1EVI,FAD,0.746428571429
CA_ACC_DON_GRE,2,5,6,SrelScore05,1EVI,FAD,0.685912698413
CA_ACC_DON_GRE,2,5,6,SOScore08,1EVI,FAD,0.198412698413
CA_ACC_DON_GRE,2,5,6,SOScore05,1EVI,FAD,0.18253968254
CA_ACC_DON_GRE,2,5,6,RMSD,1K87,FAD,0.119642857143
CA_ACC_DON_GRE,2,5,6,SO,1K87,FAD,0.0559523809524
CA_ACC_DON_GRE,2,5,6,Srel,1K87,FAD,0.708333333333
CA_ACC_DON_GRE,2,5,6,Tanimoto,1K87,FAD,0.708333333333
CA_ACC_DON_GRE,2,5,6,GO,1K87,FAD,0.388492063492
CA_ACC_DON_GRE,2,5,6,aaScore08,1K87,FAD,0.884523809524
CA_ACC_DON_GRE,2,5,6,aaScore05,1K87,FAD,0.856547619048
CA_ACC_DON_GRE,2,5,6,SrelScore08,1K87,FAD,0.703373015873
CA_ACC_DON_GRE,2,5,6,SrelScore05,1K87,FAD,0.647817460317
CA_ACC_DON_GRE,2,5,6,SOScore08,1K87,FAD,0.0583333333333
CA_ACC_DON_GRE,2,5,6,SOScore05,1K87,FAD,0.0603174603175
CA_ACC_DON_GRE,2,5,6,RMSD,1JR8,FAD,0.334920634921
CA_ACC_DON_GRE,2,5,6,SO,1JR8,FAD,0.239285714286
CA_ACC_DON_GRE,2,5,6,Srel,1JR8,FAD,0.315079365079
CA_ACC_DON_GRE,2,5,6,Tanimoto,1JR8,FAD,0.315079365079
CA_ACC_DON_GRE,2,5,6,GO,1JR8,FAD,0.478571428571
CA_ACC_DON_GRE,2,5,6,aaScore08,1JR8,FAD,0.672619047619
CA_ACC_DON_GRE,2,5,6,aaScore05,1JR8,FAD,0.67380952381
CA_ACC_DON_GRE,2,5,6,SrelScore08,1JR8,FAD,0.324603174603
CA_ACC_DON_GRE,2,5,6,SrelScore05,1JR8,FAD,0.342063492063
CA_ACC_DON_GRE,2,5,6,SOScore08,1JR8,FAD,0.239484126984
CA_ACC_DON_GRE,2,5,6,SOScore05,1JR8,FAD,0.247023809524
CA_ACC_DON_GRE,2,5,6,RMSD,1CQX,FAD,0.343055555556
CA_ACC_DON_GRE,2,5,6,SO,1CQX,FAD,0.248412698413
CA_ACC_DON_GRE,2,5,6,Srel,1CQX,FAD,0.386111111111
CA_ACC_DON_GRE,2,5,6,Tanimoto,1CQX,FAD,0.386111111111
CA_ACC_DON_GRE,2,5,6,GO,1CQX,FAD,0.597023809524
CA_ACC_DON_GRE,2,5,6,aaScore08,1CQX,FAD,0.64880952381
CA_ACC_DON_GRE,2,5,6,aaScore05,1CQX,FAD,0.624603174603
CA_ACC_DON_GRE,2,5,6,SrelScore08,1CQX,FAD,0.394841269841
CA_ACC_DON_GRE,2,5,6,SrelScore05,1CQX,FAD,0.422619047619
CA_ACC_DON_GRE,2,5,6,SOScore08,1CQX,FAD,0.250793650794
CA_ACC_DON_GRE,2,5,6,SOScore05,1CQX,FAD,0.259523809524
CA,2.5,5,6,RMSD,1J99,AND,0.0801282051282
CA,2.5,5,6,SO,1J99,AND,0.0801282051282
CA,2.5,5,6,Srel,1J99,AND,0.0801282051282
CA,2.5,5,6,Tanimoto,1J99,AND,0.0801282051282
CA,2.5,5,6,GO,1J99,AND,0.310897435897
CA,2.5,5,6,aaScore08,1J99,AND,0.0801282051282
CA,2.5,5,6,aaScore05,1J99,AND,0.0801282051282
CA,2.5,5,6,SrelScore08,1J99,AND,0.0801282051282
CA,2.5,5,6,SrelScore05,1J99,AND,0.0801282051282
CA,2.5,5,6,SOScore08,1J99,AND,0.0801282051282
CA,2.5,5,6,SOScore05,1J99,AND,0.0801282051282
CA,2.5,5,6,RMSD,1E3R,AND,0.394230769231
CA,2.5,5,6,SO,1E3R,AND,0.394230769231
CA,2.5,5,6,Srel,1E3R,AND,0.394230769231
CA,2.5,5,6,Tanimoto,1E3R,AND,0.394230769231
CA,2.5,5,6,GO,1E3R,AND,0.445512820513
CA,2.5,5,6,aaScore08,1E3R,AND,0.394230769231
CA,2.5,5,6,aaScore05,1E3R,AND,0.394230769231
CA,2.5,5,6,SrelScore08,1E3R,AND,0.394230769231
CA,2.5,5,6,SrelScore05,1E3R,AND,0.394230769231
CA,2.5,5,6,SOScore08,1E3R,AND,0.394230769231
CA,2.5,5,6,SOScore05,1E3R,AND,0.394230769231
CA,2.5,5,6,RMSD,1NF5,BGC,0.133116883117
CA,2.5,5,6,SO,1NF5,BGC,0.133116883117
CA,2.5,5,6,Srel,1NF5,BGC,0.133116883117
CA,2.5,5,6,Tanimoto,1NF5,BGC,0.133116883117
CA,2.5,5,6,GO,1NF5,BGC,0.288961038961
CA,2.5,5,6,aaScore08,1NF5,BGC,0.133116883117
CA,2.5,5,6,aaScore05,1NF5,BGC,0.133116883117
CA,2.5,5,6,SrelScore08,1NF5,BGC,0.133116883117
CA,2.5,5,6,SrelScore05,1NF5,BGC,0.133116883117
CA,2.5,5,6,SOScore08,1NF5,BGC,0.133116883117
CA,2.5,5,6,SOScore05,1NF5,BGC,0.133116883117
CA,2.5,5,6,RMSD,1CQ1,BGC,0.5
CA,2.5,5,6,SO,1CQ1,BGC,0.5
CA,2.5,5,6,Srel,1CQ1,BGC,0.5
CA,2.5,5,6,Tanimoto,1CQ1,BGC,0.5
CA,2.5,5,6,GO,1CQ1,BGC,0.5
CA,2.5,5,6,aaScore08,1CQ1,BGC,0.5
CA,2.5,5,6,aaScore05,1CQ1,BGC,0.5
CA,2.5,5,6,SrelScore08,1CQ1,BGC,0.5
CA,2.5,5,6,SrelScore05,1CQ1,BGC,0.5
CA,2.5,5,6,SOScore08,1CQ1,BGC,0.5
CA,2.5,5,6,SOScore05,1CQ1,BGC,0.5
CA,2.5,5,6,RMSD,2GBP,BGC,0.461038961039
