atomtype,cuttoff,clique,distance,metric,code,class,auc
CA,2.5,5,6,SO,1CS1,LLP,0.7462962963
CA,2.5,5,6,Srel,1CS1,LLP,0.9216049383
CA,2.5,5,6,Tanimoto,1CS1,LLP,0.9216049383
CA,2.5,5,6,GO,1CS1,LLP,0.7794753086
CA,2.5,5,6,aaScore08,1CS1,LLP,0.8327160494
CA,2.5,5,6,aaScore05,1CS1,LLP,0.7987654321
CA,2.5,5,6,SrelScore08,1CS1,LLP,0.9209876543
CA,2.5,5,6,SrelScore05,1CS1,LLP,0.9064814815
CA,2.5,5,6,SOScore08,1CS1,LLP,0.7600308642
CA,2.5,5,6,SOScore05,1CS1,LLP,0.7757716049
CA,2.5,5,6,RMSD,2BMU,U5P,0.5935185185
CA,2.5,5,6,SO,2BMU,U5P,0.6944444444
CA,2.5,5,6,Srel,2BMU,U5P,0.6324074074
CA,2.5,5,6,Tanimoto,2BMU,U5P,0.6324074074
CA,2.5,5,6,GO,2BMU,U5P,0.5024691358
CA,2.5,5,6,aaScore08,2BMU,U5P,0.5691358025
CA,2.5,5,6,aaScore05,2BMU,U5P,0.5712962963
CA,2.5,5,6,SrelScore08,2BMU,U5P,0.6308641975
CA,2.5,5,6,SrelScore05,2BMU,U5P,0.6146604938
CA,2.5,5,6,SOScore08,2BMU,U5P,0.687037037
CA,2.5,5,6,SOScore05,2BMU,U5P,0.6572530864
CA,2.5,5,6,RMSD,1DBT,U5P,0.5987654321
CA,2.5,5,6,SO,1DBT,U5P,0.7348765432
CA,2.5,5,6,Srel,1DBT,U5P,0.7274691358
CA,2.5,5,6,Tanimoto,1DBT,U5P,0.7274691358
CA,2.5,5,6,GO,1DBT,U5P,0.6799382716
CA,2.5,5,6,aaScore08,1DBT,U5P,0.7117283951
CA,2.5,5,6,aaScore05,1DBT,U5P,0.6978395062
CA,2.5,5,6,SrelScore08,1DBT,U5P,0.7447530864
CA,2.5,5,6,SrelScore05,1DBT,U5P,0.7425925926
CA,2.5,5,6,SOScore08,1DBT,U5P,0.7354938272
CA,2.5,5,6,SOScore05,1DBT,U5P,0.7311728395
CA,2.5,5,6,RMSD,1G8O,U5P,0.5231481481
CA,2.5,5,6,SO,1G8O,U5P,0.7885802469
CA,2.5,5,6,Srel,1G8O,U5P,0.7956790123
CA,2.5,5,6,Tanimoto,1G8O,U5P,0.7956790123
CA,2.5,5,6,GO,1G8O,U5P,0.5654320988
CA,2.5,5,6,aaScore08,1G8O,U5P,0.6858024691
CA,2.5,5,6,aaScore05,1G8O,U5P,0.6679012346
CA,2.5,5,6,SrelScore08,1G8O,U5P,0.7953703704
CA,2.5,5,6,SrelScore05,1G8O,U5P,0.7592592593
CA,2.5,5,6,SOScore08,1G8O,U5P,0.7913580247
CA,2.5,5,6,SOScore05,1G8O,U5P,0.7808641975
CA,2.5,5,6,RMSD,2B56,U5P,0.5364197531
CA,2.5,5,6,SO,2B56,U5P,0.7904320988
CA,2.5,5,6,Srel,2B56,U5P,0.7481481481
CA,2.5,5,6,Tanimoto,2B56,U5P,0.7481481481
CA,2.5,5,6,GO,2B56,U5P,0.5598765432
CA,2.5,5,6,aaScore08,2B56,U5P,0.7410493827
CA,2.5,5,6,aaScore05,2B56,U5P,0.7413580247
CA,2.5,5,6,SrelScore08,2B56,U5P,0.7290123457
CA,2.5,5,6,SrelScore05,2B56,U5P,0.6783950617
CA,2.5,5,6,SOScore08,2B56,U5P,0.7854938272
CA,2.5,5,6,SOScore05,2B56,U5P,0.7320987654
CA,2.5,5,6,RMSD,1WLJ,U5P,0.7197530864
CA,2.5,5,6,SO,1WLJ,U5P,0.8302469136
CA,2.5,5,6,Srel,1WLJ,U5P,0.837345679
CA,2.5,5,6,Tanimoto,1WLJ,U5P,0.837345679
CA,2.5,5,6,GO,1WLJ,U5P,0.6944444444
CA,2.5,5,6,aaScore08,1WLJ,U5P,0.7830246914
CA,2.5,5,6,aaScore05,1WLJ,U5P,0.7777777778
CA,2.5,5,6,SrelScore08,1WLJ,U5P,0.8345679012
CA,2.5,5,6,SrelScore05,1WLJ,U5P,0.8185185185
CA,2.5,5,6,SOScore08,1WLJ,U5P,0.8327160494
CA,2.5,5,6,SOScore05,1WLJ,U5P,0.8385802469
CA,2.5,5,6,RMSD,1I5E,U5P,0.649691358
CA,2.5,5,6,SO,1I5E,U5P,0.6524691358
CA,2.5,5,6,Srel,1I5E,U5P,0.6259259259
CA,2.5,5,6,Tanimoto,1I5E,U5P,0.6259259259
CA,2.5,5,6,GO,1I5E,U5P,0.6212962963
CA,2.5,5,6,aaScore08,1I5E,U5P,0.612654321
CA,2.5,5,6,aaScore05,1I5E,U5P,0.600308642
CA,2.5,5,6,SrelScore08,1I5E,U5P,0.6200617284
CA,2.5,5,6,SrelScore05,1I5E,U5P,0.6231481481
CA,2.5,5,6,SOScore08,1I5E,U5P,0.6518518519
CA,2.5,5,6,SOScore05,1I5E,U5P,0.6512345679
CA,2.5,5,6,RMSD,1FGX,U5P,0.5805555556
CA,2.5,5,6,SO,1FGX,U5P,0.8358024691
CA,2.5,5,6,Srel,1FGX,U5P,0.8515432099
CA,2.5,5,6,Tanimoto,1FGX,U5P,0.8515432099
CA,2.5,5,6,GO,1FGX,U5P,0.6206790123
CA,2.5,5,6,aaScore08,1FGX,U5P,0.7342592593
CA,2.5,5,6,aaScore05,1FGX,U5P,0.7305555556
CA,2.5,5,6,SrelScore08,1FGX,U5P,0.8395061728
CA,2.5,5,6,SrelScore05,1FGX,U5P,0.8228395062
CA,2.5,5,6,SOScore08,1FGX,U5P,0.8450617284
CA,2.5,5,6,SOScore05,1FGX,U5P,0.8262345679
CA,2.5,5,6,RMSD,2J4J,U5P,0.6429012346
CA,2.5,5,6,SO,2J4J,U5P,0.6513888889
CA,2.5,5,6,Srel,2J4J,U5P,0.5770061728
CA,2.5,5,6,Tanimoto,2J4J,U5P,0.5770061728
CA,2.5,5,6,GO,2J4J,U5P,0.4391975309
CA,2.5,5,6,aaScore08,2J4J,U5P,0.5290123457
CA,2.5,5,6,aaScore05,2J4J,U5P,0.5361111111
CA,2.5,5,6,SrelScore08,2J4J,U5P,0.5518518519
CA,2.5,5,6,SrelScore05,2J4J,U5P,0.4921296296
CA,2.5,5,6,SOScore08,2J4J,U5P,0.6279320988
CA,2.5,5,6,SOScore05,2J4J,U5P,0.5841049383
CA,2.5,5,6,RMSD,2C37,U5P,0.8432098765
CA,2.5,5,6,SO,2C37,U5P,0.8611111111
CA,2.5,5,6,Srel,2C37,U5P,0.8725308642
CA,2.5,5,6,Tanimoto,2C37,U5P,0.8725308642
CA,2.5,5,6,GO,2C37,U5P,0.7216049383
CA,2.5,5,6,aaScore08,2C37,U5P,0.8802469136
CA,2.5,5,6,aaScore05,2C37,U5P,0.8719135802
CA,2.5,5,6,SrelScore08,2C37,U5P,0.8722222222
CA,2.5,5,6,SrelScore05,2C37,U5P,0.8765432099
CA,2.5,5,6,SOScore08,2C37,U5P,0.8820987654
CA,2.5,5,6,SOScore05,2C37,U5P,0.8820987654
CA,2.5,5,6,RMSD,2BLN,U5P,0.9108024691
CA,2.5,5,6,SO,2BLN,U5P,0.7774691358
CA,2.5,5,6,Srel,2BLN,U5P,0.7973765432
CA,2.5,5,6,Tanimoto,2BLN,U5P,0.7973765432
CA,2.5,5,6,GO,2BLN,U5P,0.4708333333
CA,2.5,5,6,aaScore08,2BLN,U5P,0.7358024691
CA,2.5,5,6,aaScore05,2BLN,U5P,0.7429012346
CA,2.5,5,6,SrelScore08,2BLN,U5P,0.7861111111
CA,2.5,5,6,SrelScore05,2BLN,U5P,0.7697530864
CA,2.5,5,6,SOScore08,2BLN,U5P,0.7612654321
CA,2.5,5,6,SOScore05,2BLN,U5P,0.7587962963
CA,2.5,5,6,RMSD,1G8I,1PE,0.4481481481
CA,2.5,5,6,SO,1G8I,1PE,0.4555555556
CA,2.5,5,6,Srel,1G8I,1PE,0.4476851852
CA,2.5,5,6,Tanimoto,1G8I,1PE,0.4476851852
CA,2.5,5,6,GO,1G8I,1PE,0.4138888889
CA,2.5,5,6,aaScore08,1G8I,1PE,0.4709876543
CA,2.5,5,6,aaScore05,1G8I,1PE,0.4714506173
CA,2.5,5,6,SrelScore08,1G8I,1PE,0.4427469136
CA,2.5,5,6,SrelScore05,1G8I,1PE,0.4393518519
CA,2.5,5,6,SOScore08,1G8I,1PE,0.4435185185
CA,2.5,5,6,SOScore05,1G8I,1PE,0.4435185185
CA,2.5,5,6,RMSD,2HAW,1PE,0.5
CA,2.5,5,6,SO,2HAW,1PE,0.5
CA,2.5,5,6,Srel,2HAW,1PE,0.5
CA,2.5,5,6,Tanimoto,2HAW,1PE,0.5
CA,2.5,5,6,GO,2HAW,1PE,0.5
CA,2.5,5,6,aaScore08,2HAW,1PE,0.5
CA,2.5,5,6,aaScore05,2HAW,1PE,0.5
CA,2.5,5,6,SrelScore08,2HAW,1PE,0.5
CA,2.5,5,6,SrelScore05,2HAW,1PE,0.5
CA,2.5,5,6,SOScore08,2HAW,1PE,0.5
CA,2.5,5,6,SOScore05,2HAW,1PE,0.5
CA,2.5,5,6,RMSD,1K87,1PE,0.4865740741
CA,2.5,5,6,SO,1K87,1PE,0.4898148148
CA,2.5,5,6,Srel,1K87,1PE,0.499382716
CA,2.5,5,6,Tanimoto,1K87,1PE,0.499382716
CA,2.5,5,6,GO,1K87,1PE,0.4953703704
CA,2.5,5,6,aaScore08,1K87,1PE,0.5083333333
CA,2.5,5,6,aaScore05,1K87,1PE,0.5049382716
CA,2.5,5,6,SrelScore08,1K87,1PE,0.4987654321
CA,2.5,5,6,SrelScore05,1K87,1PE,0.4978395062
CA,2.5,5,6,SOScore08,1K87,1PE,0.4861111111
CA,2.5,5,6,SOScore05,1K87,1PE,0.4891975309
CA,2.5,5,6,RMSD,2BYN,1PE,0.5
CA,2.5,5,6,SO,2BYN,1PE,0.5
CA,2.5,5,6,Srel,2BYN,1PE,0.5
CA,2.5,5,6,Tanimoto,2BYN,1PE,0.5
CA,2.5,5,6,GO,2BYN,1PE,0.5
CA,2.5,5,6,aaScore08,2BYN,1PE,0.5
CA,2.5,5,6,aaScore05,2BYN,1PE,0.5
CA,2.5,5,6,SrelScore08,2BYN,1PE,0.5
CA,2.5,5,6,SrelScore05,2BYN,1PE,0.5
CA,2.5,5,6,SOScore08,2BYN,1PE,0.5
CA,2.5,5,6,SOScore05,2BYN,1PE,0.5
CA,2.5,5,6,RMSD,1S7G,1PE,0.5
CA,2.5,5,6,SO,1S7G,1PE,0.5
CA,2.5,5,6,Srel,1S7G,1PE,0.5
CA,2.5,5,6,Tanimoto,1S7G,1PE,0.5
CA,2.5,5,6,GO,1S7G,1PE,0.5
CA,2.5,5,6,aaScore08,1S7G,1PE,0.5
CA,2.5,5,6,aaScore05,1S7G,1PE,0.5
CA,2.5,5,6,SrelScore08,1S7G,1PE,0.5
CA,2.5,5,6,SrelScore05,1S7G,1PE,0.5
CA,2.5,5,6,SOScore08,1S7G,1PE,0.5
CA,2.5,5,6,SOScore05,1S7G,1PE,0.5
CA,2.5,5,6,RMSD,2IDB,1PE,0.436882716
CA,2.5,5,6,SO,2IDB,1PE,0.4399691358
CA,2.5,5,6,Srel,2IDB,1PE,0.4362654321
CA,2.5,5,6,Tanimoto,2IDB,1PE,0.4362654321
CA,2.5,5,6,GO,2IDB,1PE,0.4611111111
CA,2.5,5,6,aaScore08,2IDB,1PE,0.4356481481
CA,2.5,5,6,aaScore05,2IDB,1PE,0.4345679012
CA,2.5,5,6,SrelScore08,2IDB,1PE,0.4358024691
CA,2.5,5,6,SrelScore05,2IDB,1PE,0.4342592593
CA,2.5,5,6,SOScore08,2IDB,1PE,0.4395061728
CA,2.5,5,6,SOScore05,2IDB,1PE,0.4395061728
CA,2.5,5,6,RMSD,1O57,1PE,0.3262345679
CA,2.5,5,6,SO,1O57,1PE,0.3925925926
CA,2.5,5,6,Srel,1O57,1PE,0.3518518519
CA,2.5,5,6,Tanimoto,1O57,1PE,0.3518518519
CA,2.5,5,6,GO,1O57,1PE,0.4456790123
CA,2.5,5,6,aaScore08,1O57,1PE,0.2938271605
CA,2.5,5,6,aaScore05,1O57,1PE,0.2932098765
CA,2.5,5,6,SrelScore08,1O57,1PE,0.3512345679
CA,2.5,5,6,SrelScore05,1O57,1PE,0.3530864198
CA,2.5,5,6,SOScore08,1O57,1PE,0.400617284
CA,2.5,5,6,SOScore05,1O57,1PE,0.4024691358
CA,2.5,5,6,RMSD,1Q0R,1PE,0.3084876543
CA,2.5,5,6,SO,1Q0R,1PE,0.2850308642
CA,2.5,5,6,Srel,1Q0R,1PE,0.2962962963
CA,2.5,5,6,Tanimoto,1Q0R,1PE,0.2962962963
CA,2.5,5,6,GO,1Q0R,1PE,0.4327160494
CA,2.5,5,6,aaScore08,1Q0R,1PE,0.2904320988
CA,2.5,5,6,aaScore05,1Q0R,1PE,0.2814814815
CA,2.5,5,6,SrelScore08,1Q0R,1PE,0.3021604938
CA,2.5,5,6,SrelScore05,1Q0R,1PE,0.3135802469
CA,2.5,5,6,SOScore08,1Q0R,1PE,0.2891975309
CA,2.5,5,6,SOScore05,1Q0R,1PE,0.3021604938
CA,2.5,5,6,RMSD,1ZX8,1PE,0.5
CA,2.5,5,6,SO,1ZX8,1PE,0.5
CA,2.5,5,6,Srel,1ZX8,1PE,0.5
CA,2.5,5,6,Tanimoto,1ZX8,1PE,0.5
CA,2.5,5,6,GO,1ZX8,1PE,0.5
CA,2.5,5,6,aaScore08,1ZX8,1PE,0.5
CA,2.5,5,6,aaScore05,1ZX8,1PE,0.5
CA,2.5,5,6,SrelScore08,1ZX8,1PE,0.5
CA,2.5,5,6,SrelScore05,1ZX8,1PE,0.5
CA,2.5,5,6,SOScore08,1ZX8,1PE,0.5
CA,2.5,5,6,SOScore05,1ZX8,1PE,0.5
CA,2.5,5,6,RMSD,1Y10,1PE,0.5489197531
CA,2.5,5,6,SO,1Y10,1PE,0.5472222222
CA,2.5,5,6,Srel,1Y10,1PE,0.5567901235
CA,2.5,5,6,Tanimoto,1Y10,1PE,0.5567901235
CA,2.5,5,6,GO,1Y10,1PE,0.4575617284
CA,2.5,5,6,aaScore08,1Y10,1PE,0.5524691358
CA,2.5,5,6,aaScore05,1Y10,1PE,0.5543209877
CA,2.5,5,6,SrelScore08,1Y10,1PE,0.5484567901
CA,2.5,5,6,SrelScore05,1Y10,1PE,0.5387345679
CA,2.5,5,6,SOScore08,1Y10,1PE,0.5429012346
CA,2.5,5,6,SOScore05,1Y10,1PE,0.537808642
CA,2.5,5,6,RMSD,2FLS,GSH,0.4521604938
CA,2.5,5,6,SO,2FLS,GSH,0.8941358025
CA,2.5,5,6,Srel,2FLS,GSH,0.9077160494
CA,2.5,5,6,Tanimoto,2FLS,GSH,0.9077160494
CA,2.5,5,6,GO,2FLS,GSH,0.749382716
CA,2.5,5,6,aaScore08,2FLS,GSH,0.7734567901
CA,2.5,5,6,aaScore05,2FLS,GSH,0.7561728395
CA,2.5,5,6,SrelScore08,2FLS,GSH,0.9077160494
CA,2.5,5,6,SrelScore05,2FLS,GSH,0.8981481481
CA,2.5,5,6,SOScore08,2FLS,GSH,0.8922839506
CA,2.5,5,6,SOScore05,2FLS,GSH,0.8703703704
CA,2.5,5,6,RMSD,1JLV,GSH,0.6064814815
CA,2.5,5,6,SO,1JLV,GSH,0.8163580247
CA,2.5,5,6,Srel,1JLV,GSH,0.8706790123
CA,2.5,5,6,Tanimoto,1JLV,GSH,0.8706790123
CA,2.5,5,6,GO,1JLV,GSH,0.8330246914
CA,2.5,5,6,aaScore08,1JLV,GSH,0.7114197531
CA,2.5,5,6,aaScore05,1JLV,GSH,0.6916666667
CA,2.5,5,6,SrelScore08,1JLV,GSH,0.8688271605
CA,2.5,5,6,SrelScore05,1JLV,GSH,0.8675925926
CA,2.5,5,6,SOScore08,1JLV,GSH,0.8222222222
CA,2.5,5,6,SOScore05,1JLV,GSH,0.8271604938
CA,2.5,5,6,RMSD,1Y1A,GSH,0.5
CA,2.5,5,6,SO,1Y1A,GSH,0.5
CA,2.5,5,6,Srel,1Y1A,GSH,0.5
CA,2.5,5,6,Tanimoto,1Y1A,GSH,0.5
CA,2.5,5,6,GO,1Y1A,GSH,0.5
CA,2.5,5,6,aaScore08,1Y1A,GSH,0.5
CA,2.5,5,6,aaScore05,1Y1A,GSH,0.5
CA,2.5,5,6,SrelScore08,1Y1A,GSH,0.5
CA,2.5,5,6,SrelScore05,1Y1A,GSH,0.5
CA,2.5,5,6,SOScore08,1Y1A,GSH,0.5
CA,2.5,5,6,SOScore05,1Y1A,GSH,0.5
CA,2.5,5,6,RMSD,1IYH,GSH,0.5787037037
CA,2.5,5,6,SO,1IYH,GSH,0.8145061728
CA,2.5,5,6,Srel,1IYH,GSH,0.8811728395
CA,2.5,5,6,Tanimoto,1IYH,GSH,0.8811728395
CA,2.5,5,6,GO,1IYH,GSH,0.7771604938
CA,2.5,5,6,aaScore08,1IYH,GSH,0.7601851852
CA,2.5,5,6,aaScore05,1IYH,GSH,0.7429012346
CA,2.5,5,6,SrelScore08,1IYH,GSH,0.8805555556
CA,2.5,5,6,SrelScore05,1IYH,GSH,0.874691358
CA,2.5,5,6,SOScore08,1IYH,GSH,0.8203703704
CA,2.5,5,6,SOScore05,1IYH,GSH,0.8206790123
CA,2.5,5,6,RMSD,1FW1,GSH,0.5817901235
CA,2.5,5,6,SO,1FW1,GSH,0.9089506173
CA,2.5,5,6,Srel,1FW1,GSH,0.9095679012
CA,2.5,5,6,Tanimoto,1FW1,GSH,0.9095679012
CA,2.5,5,6,GO,1FW1,GSH,0.9148148148
CA,2.5,5,6,aaScore08,1FW1,GSH,0.712345679
CA,2.5,5,6,aaScore05,1FW1,GSH,0.6765432099
CA,2.5,5,6,SrelScore08,1FW1,GSH,0.912654321
CA,2.5,5,6,SrelScore05,1FW1,GSH,0.912654321
CA,2.5,5,6,SOScore08,1FW1,GSH,0.912037037
CA,2.5,5,6,SOScore05,1FW1,GSH,0.912037037
CA,2.5,5,6,RMSD,2IMD,GSH,0.6171296296
CA,2.5,5,6,SO,2IMD,GSH,0.749691358
CA,2.5,5,6,Srel,2IMD,GSH,0.8453703704
CA,2.5,5,6,Tanimoto,2IMD,GSH,0.8453703704
CA,2.5,5,6,GO,2IMD,GSH,0.6567901235
CA,2.5,5,6,aaScore08,2IMD,GSH,0.7216049383
CA,2.5,5,6,aaScore05,2IMD,GSH,0.7194444444
CA,2.5,5,6,SrelScore08,2IMD,GSH,0.8385802469
CA,2.5,5,6,SrelScore05,2IMD,GSH,0.8064814815
CA,2.5,5,6,SOScore08,2IMD,GSH,0.7354938272
CA,2.5,5,6,SOScore05,2IMD,GSH,0.7157407407
CA,2.5,5,6,RMSD,1DUG,GSH,0.6271604938
CA,2.5,5,6,SO,1DUG,GSH,0.8240740741
CA,2.5,5,6,Srel,1DUG,GSH,0.8953703704
CA,2.5,5,6,Tanimoto,1DUG,GSH,0.8953703704
CA,2.5,5,6,GO,1DUG,GSH,0.8293209877
CA,2.5,5,6,aaScore08,1DUG,GSH,0.7194444444
CA,2.5,5,6,aaScore05,1DUG,GSH,0.7009259259
CA,2.5,5,6,SrelScore08,1DUG,GSH,0.8901234568
CA,2.5,5,6,SrelScore05,1DUG,GSH,0.8820987654
CA,2.5,5,6,SOScore08,1DUG,GSH,0.8401234568
CA,2.5,5,6,SOScore05,1DUG,GSH,0.8422839506
CA,2.5,5,6,RMSD,1R4W,GSH,0.7021604938
CA,2.5,5,6,SO,1R4W,GSH,0.7608024691
CA,2.5,5,6,Srel,1R4W,GSH,0.8472222222
CA,2.5,5,6,Tanimoto,1R4W,GSH,0.8472222222
CA,2.5,5,6,GO,1R4W,GSH,0.8311728395
CA,2.5,5,6,aaScore08,1R4W,GSH,0.6725308642
CA,2.5,5,6,aaScore05,1R4W,GSH,0.6567901235
CA,2.5,5,6,SrelScore08,1R4W,GSH,0.8546296296
CA,2.5,5,6,SrelScore05,1R4W,GSH,0.8675925926
CA,2.5,5,6,SOScore08,1R4W,GSH,0.762654321
CA,2.5,5,6,SOScore05,1R4W,GSH,0.7956790123
CA,2.5,5,6,RMSD,1EEM,GSH,0.549382716
CA,2.5,5,6,SO,1EEM,GSH,0.9101851852
CA,2.5,5,6,Srel,1EEM,GSH,0.9138888889
CA,2.5,5,6,Tanimoto,1EEM,GSH,0.9138888889
CA,2.5,5,6,GO,1EEM,GSH,0.9219135802
CA,2.5,5,6,aaScore08,1EEM,GSH,0.7651234568
CA,2.5,5,6,aaScore05,1EEM,GSH,0.7385802469
CA,2.5,5,6,SrelScore08,1EEM,GSH,0.9138888889
CA,2.5,5,6,SrelScore05,1EEM,GSH,0.9138888889
CA,2.5,5,6,SOScore08,1EEM,GSH,0.9138888889
CA,2.5,5,6,SOScore05,1EEM,GSH,0.9138888889
CA,2.5,5,6,RMSD,2PBJ,GSH,0.6388888889
CA,2.5,5,6,SO,2PBJ,GSH,0.7919753086
CA,2.5,5,6,Srel,2PBJ,GSH,0.8438271605
CA,2.5,5,6,Tanimoto,2PBJ,GSH,0.8438271605
CA,2.5,5,6,GO,2PBJ,GSH,0.7691358025
CA,2.5,5,6,aaScore08,2PBJ,GSH,0.6577160494
CA,2.5,5,6,aaScore05,2PBJ,GSH,0.6367283951
CA,2.5,5,6,SrelScore08,2PBJ,GSH,0.837037037
CA,2.5,5,6,SrelScore05,2PBJ,GSH,0.8234567901
CA,2.5,5,6,SOScore08,2PBJ,GSH,0.7956790123
CA,2.5,5,6,SOScore05,2PBJ,GSH,0.7969135802
CA,2.5,5,6,RMSD,1UU1,PMP,0.3570987654
CA,2.5,5,6,SO,1UU1,PMP,0.3799382716
CA,2.5,5,6,Srel,1UU1,PMP,0.3827160494
CA,2.5,5,6,Tanimoto,1UU1,PMP,0.3827160494
CA,2.5,5,6,GO,1UU1,PMP,0.4447530864
CA,2.5,5,6,aaScore08,1UU1,PMP,0.3608024691
CA,2.5,5,6,aaScore05,1UU1,PMP,0.3595679012
CA,2.5,5,6,SrelScore08,1UU1,PMP,0.3839506173
CA,2.5,5,6,SrelScore05,1UU1,PMP,0.3845679012
CA,2.5,5,6,SOScore08,1UU1,PMP,0.3805555556
CA,2.5,5,6,SOScore05,1UU1,PMP,0.3820987654
CA,2.5,5,6,RMSD,2C81,PMP,0.5714506173
CA,2.5,5,6,SO,2C81,PMP,0.7641975309
CA,2.5,5,6,Srel,2C81,PMP,0.7953703704
CA,2.5,5,6,Tanimoto,2C81,PMP,0.7953703704
CA,2.5,5,6,GO,2C81,PMP,0.7228395062
CA,2.5,5,6,aaScore08,2C81,PMP,0.6716049383
CA,2.5,5,6,aaScore05,2C81,PMP,0.6421296296
CA,2.5,5,6,SrelScore08,2C81,PMP,0.7834876543
CA,2.5,5,6,SrelScore05,2C81,PMP,0.7645061728
CA,2.5,5,6,SOScore08,2C81,PMP,0.7635802469
CA,2.5,5,6,SOScore05,2C81,PMP,0.7533950617
CA,2.5,5,6,RMSD,2E7U,PMP,0.5904320988
CA,2.5,5,6,SO,2E7U,PMP,0.7212962963
CA,2.5,5,6,Srel,2E7U,PMP,0.800308642
CA,2.5,5,6,Tanimoto,2E7U,PMP,0.800308642
CA,2.5,5,6,GO,2E7U,PMP,0.8043209877
CA,2.5,5,6,aaScore08,2E7U,PMP,0.6830246914
CA,2.5,5,6,aaScore05,2E7U,PMP,0.6608024691
CA,2.5,5,6,SrelScore08,2E7U,PMP,0.8114197531
CA,2.5,5,6,SrelScore05,2E7U,PMP,0.8206790123
CA,2.5,5,6,SOScore08,2E7U,PMP,0.7339506173
CA,2.5,5,6,SOScore05,2E7U,PMP,0.7660493827
CA,2.5,5,6,RMSD,1KTA,PMP,0.675154321
CA,2.5,5,6,SO,1KTA,PMP,0.5516975309
CA,2.5,5,6,Srel,1KTA,PMP,0.6069444444
CA,2.5,5,6,Tanimoto,1KTA,PMP,0.6069444444
CA,2.5,5,6,GO,1KTA,PMP,0.6814814815
CA,2.5,5,6,aaScore08,1KTA,PMP,0.5774691358
CA,2.5,5,6,aaScore05,1KTA,PMP,0.5719135802
CA,2.5,5,6,SrelScore08,1KTA,PMP,0.6226851852
CA,2.5,5,6,SrelScore05,1KTA,PMP,0.6566358025
CA,2.5,5,6,SOScore08,1KTA,PMP,0.5540123457
CA,2.5,5,6,SOScore05,1KTA,PMP,0.5929012346
CA,2.5,5,6,RMSD,1MDO,PMP,0.6540123457
CA,2.5,5,6,SO,1MDO,PMP,0.6580246914
CA,2.5,5,6,Srel,1MDO,PMP,0.7280864198
CA,2.5,5,6,Tanimoto,1MDO,PMP,0.7280864198
CA,2.5,5,6,GO,1MDO,PMP,0.7481481481
CA,2.5,5,6,aaScore08,1MDO,PMP,0.6296296296
CA,2.5,5,6,aaScore05,1MDO,PMP,0.6135802469
CA,2.5,5,6,SrelScore08,1MDO,PMP,0.7364197531
CA,2.5,5,6,SrelScore05,1MDO,PMP,0.7429012346
CA,2.5,5,6,SOScore08,1MDO,PMP,0.6716049383
CA,2.5,5,6,SOScore05,1MDO,PMP,0.6990740741
CA,2.5,5,6,RMSD,1A0G,PMP,0.562962963
CA,2.5,5,6,SO,1A0G,PMP,0.6185185185
CA,2.5,5,6,Srel,1A0G,PMP,0.7172839506
CA,2.5,5,6,Tanimoto,1A0G,PMP,0.7172839506
CA,2.5,5,6,GO,1A0G,PMP,0.6574074074
CA,2.5,5,6,aaScore08,1A0G,PMP,0.6783950617
CA,2.5,5,6,aaScore05,1A0G,PMP,0.6672839506
CA,2.5,5,6,SrelScore08,1A0G,PMP,0.7240740741
CA,2.5,5,6,SrelScore05,1A0G,PMP,0.7339506173
CA,2.5,5,6,SOScore08,1A0G,PMP,0.637345679
CA,2.5,5,6,SOScore05,1A0G,PMP,0.6574074074
CA,2.5,5,6,RMSD,1ZC9,PMP,0.6632716049
CA,2.5,5,6,SO,1ZC9,PMP,0.7169753086
CA,2.5,5,6,Srel,1ZC9,PMP,0.762345679
CA,2.5,5,6,Tanimoto,1ZC9,PMP,0.762345679
CA,2.5,5,6,GO,1ZC9,PMP,0.7200617284
CA,2.5,5,6,aaScore08,1ZC9,PMP,0.6648148148
CA,2.5,5,6,aaScore05,1ZC9,PMP,0.662654321
CA,2.5,5,6,SrelScore08,1ZC9,PMP,0.7675925926
CA,2.5,5,6,SrelScore05,1ZC9,PMP,0.7595679012
CA,2.5,5,6,SOScore08,1ZC9,PMP,0.7237654321
CA,2.5,5,6,SOScore05,1ZC9,PMP,0.7327160494
CA,2.5,5,6,RMSD,1AIA,PMP,0.637037037
CA,2.5,5,6,SO,1AIA,PMP,0.6685185185
CA,2.5,5,6,Srel,1AIA,PMP,0.712345679
CA,2.5,5,6,Tanimoto,1AIA,PMP,0.712345679
CA,2.5,5,6,GO,1AIA,PMP,0.7944444444
CA,2.5,5,6,aaScore08,1AIA,PMP,0.6388888889
CA,2.5,5,6,aaScore05,1AIA,PMP,0.6203703704
CA,2.5,5,6,SrelScore08,1AIA,PMP,0.7351851852
CA,2.5,5,6,SrelScore05,1AIA,PMP,0.7530864198
CA,2.5,5,6,SOScore08,1AIA,PMP,0.6919753086
CA,2.5,5,6,SOScore05,1AIA,PMP,0.7320987654
CA,2.5,5,6,RMSD,1FG7,PMP,0.6
CA,2.5,5,6,SO,1FG7,PMP,0.6856481481
CA,2.5,5,6,Srel,1FG7,PMP,0.7305555556
CA,2.5,5,6,Tanimoto,1FG7,PMP,0.7305555556
CA,2.5,5,6,GO,1FG7,PMP,0.7780864198
CA,2.5,5,6,aaScore08,1FG7,PMP,0.5725308642
CA,2.5,5,6,aaScore05,1FG7,PMP,0.549537037
CA,2.5,5,6,SrelScore08,1FG7,PMP,0.7492283951
